inst#,actual,predicted,error,prediction
4795,1:?,3:neutral,,0.569
4796,1:?,3:neutral,,0.585
4797,1:?,3:neutral,,0.569
4798,1:?,3:neutral,,0.556
4799,1:?,3:neutral,,0.569
4800,1:?,1:positive,,0.933
4801,1:?,3:neutral,,0.509
4802,1:?,3:neutral,,0.556
4803,1:?,1:positive,,0.88
4804,1:?,3:neutral,,0.636
4805,1:?,1:positive,,0.878
4806,1:?,3:neutral,,0.556
4807,1:?,2:negative,,0.873
4808,1:?,1:positive,,0.688
4809,1:?,3:neutral,,0.558
4810,1:?,3:neutral,,0.567
4811,1:?,2:negative,,0.585
4812,1:?,3:neutral,,0.558
4813,1:?,3:neutral,,0.57
4814,1:?,3:neutral,,0.513
4815,1:?,3:neutral,,0.556
4816,1:?,1:positive,,0.943
4817,1:?,3:neutral,,0.495
4818,1:?,3:neutral,,0.556
4819,1:?,3:neutral,,0.556
4820,1:?,3:neutral,,0.547
4821,1:?,2:negative,,0.589
4822,1:?,3:neutral,,0.556
4823,1:?,3:neutral,,0.569
4824,1:?,1:positive,,0.765
4825,1:?,3:neutral,,0.557
4826,1:?,3:neutral,,0.556
4827,1:?,3:neutral,,0.614
4828,1:?,3:neutral,,0.556
4829,1:?,3:neutral,,0.611
4830,1:?,1:positive,,0.491
4831,1:?,3:neutral,,0.569
4832,1:?,3:neutral,,0.494
4833,1:?,3:neutral,,0.569
4834,1:?,3:neutral,,0.556
4835,1:?,3:neutral,,0.616
4836,1:?,3:neutral,,0.557
4837,1:?,3:neutral,,0.557
4838,1:?,3:neutral,,0.617
4839,1:?,3:neutral,,0.569
4840,1:?,3:neutral,,0.569
4841,1:?,2:negative,,0.491
4842,1:?,3:neutral,,0.556
4843,1:?,3:neutral,,0.613
4844,1:?,3:neutral,,0.569
4845,1:?,1:positive,,0.988
4846,1:?,3:neutral,,0.567
4847,1:?,3:neutral,,0.588
4848,1:?,1:positive,,0.867
4849,1:?,2:negative,,0.491
4850,1:?,3:neutral,,0.557
4851,1:?,2:negative,,0.486
4852,1:?,3:neutral,,0.569
4853,1:?,3:neutral,,0.567
4854,1:?,3:neutral,,0.569
4855,1:?,1:positive,,0.677
4856,1:?,3:neutral,,0.621
4857,1:?,3:neutral,,0.613
4858,1:?,3:neutral,,0.556
4859,1:?,3:neutral,,0.572
4860,1:?,1:positive,,0.904
4861,1:?,1:positive,,0.491
4862,1:?,3:neutral,,0.588
4863,1:?,3:neutral,,0.588
4864,1:?,3:neutral,,0.386
4865,1:?,3:neutral,,0.556
4866,1:?,3:neutral,,0.572
4867,1:?,2:negative,,0.541
4868,1:?,3:neutral,,0.613
4869,1:?,3:neutral,,0.569
4870,1:?,3:neutral,,0.479
4871,1:?,1:positive,,0.504
4872,1:?,3:neutral,,0.498
4873,1:?,3:neutral,,0.571
4874,1:?,2:negative,,0.943
4875,1:?,3:neutral,,0.616
4876,1:?,3:neutral,,0.535
4877,1:?,3:neutral,,0.558
4878,1:?,3:neutral,,0.558
4879,1:?,2:negative,,0.535
4880,1:?,3:neutral,,0.524
4881,1:?,3:neutral,,0.569
4882,1:?,3:neutral,,0.612
4883,1:?,3:neutral,,0.616
4884,1:?,2:negative,,0.487
4885,1:?,3:neutral,,0.612
4886,1:?,1:positive,,0.91
4887,1:?,3:neutral,,0.556
4888,1:?,3:neutral,,0.556
4889,1:?,3:neutral,,0.556
4890,1:?,3:neutral,,0.611
4891,1:?,3:neutral,,0.569
4892,1:?,3:neutral,,0.52
4893,1:?,3:neutral,,0.386
4894,1:?,3:neutral,,0.556
4895,1:?,3:neutral,,0.583
4896,1:?,3:neutral,,0.556
4897,1:?,3:neutral,,0.612
4898,1:?,3:neutral,,0.556
4899,1:?,2:negative,,0.58
4900,1:?,3:neutral,,0.517
4901,1:?,3:neutral,,0.612
4902,1:?,1:positive,,1
4903,1:?,2:negative,,0.518
4904,1:?,3:neutral,,0.569
4905,1:?,1:positive,,0.886
4906,1:?,3:neutral,,0.612
4907,1:?,3:neutral,,0.556
4908,1:?,2:negative,,0.995
4909,1:?,3:neutral,,0.556
4910,1:?,3:neutral,,0.613
4911,1:?,1:positive,,0.445
4912,1:?,2:negative,,0.486
4913,1:?,1:positive,,0.879
4914,1:?,3:neutral,,0.571
4915,1:?,3:neutral,,0.613
4916,1:?,3:neutral,,0.386
4917,1:?,3:neutral,,0.556
4918,1:?,3:neutral,,0.556
4919,1:?,3:neutral,,0.513
4920,1:?,3:neutral,,0.617
4921,1:?,3:neutral,,0.567
4922,1:?,1:positive,,0.868
4923,1:?,3:neutral,,0.558
4924,1:?,2:negative,,0.485
4925,1:?,3:neutral,,0.557
4926,1:?,2:negative,,0.487

