inst#,actual,predicted,error,prediction
4890,1:?,1:positive,,1
4891,1:?,3:neutral,,0.993
4892,1:?,2:negative,,1
4893,1:?,3:neutral,,0.658
4894,1:?,3:neutral,,0.976
4895,1:?,3:neutral,,0.996
4896,1:?,3:neutral,,0.976
4897,1:?,3:neutral,,0.986
4898,1:?,3:neutral,,0.976
4899,1:?,3:neutral,,1
4900,1:?,2:negative,,1
4901,1:?,3:neutral,,0.986
4902,1:?,1:positive,,1
4903,1:?,3:neutral,,0.998
4904,1:?,3:neutral,,0.993
4905,1:?,1:positive,,1
4906,1:?,3:neutral,,0.986
4907,1:?,3:neutral,,0.976
4908,1:?,3:neutral,,0.989
4909,1:?,3:neutral,,0.976
4910,1:?,3:neutral,,0.986
4911,1:?,1:positive,,1
4912,1:?,3:neutral,,0.997
4913,1:?,1:positive,,0.981
4914,1:?,3:neutral,,0.988
4915,1:?,3:neutral,,0.986
4916,1:?,3:neutral,,0.658
4917,1:?,3:neutral,,0.976
4918,1:?,3:neutral,,0.976
4919,1:?,3:neutral,,0.958
4920,1:?,3:neutral,,0.995
4921,1:?,3:neutral,,0.993
4922,1:?,1:positive,,0.979
4923,1:?,3:neutral,,0.978
4924,1:?,3:neutral,,0.997
4925,1:?,3:neutral,,0.976
4926,1:?,3:neutral,,0.997

